"","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","ExterQual","ExterCond","GarageQual","GarageCond","FireplaceQu","KitchenQual","HeatingQC","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinType2","Functional","GarageFinish","Fence","NewerDwelling","RegularLotShape","LandLeveled","LandSlopeGentle","ElectricalSB","GarageDetchd","HasPavedDrive","HasWoodDeck","Has2ndFlr","HasMasVnr","HasShed","Remodeled","RecentRemodel","NewHouse","HasX2ndFlrSF","HasMasVnrArea","HasWoodDeckSF","HasOpenPorchSF","HasEnclosedPorch","HasX3SsnPorch","HasScreenPorch","HighSeason","NbrhRich","NeighborhoodBin","PartialPlan","TotalArea","AreaInside","Age","TimeSinceSold","YearSinceRemodel","SalePrice"
"75",50,60,5790,3,6,2,3,0,0,0,840,840,840,765,0,1605,0,0,2,0,3,2,8,0,2,1,379,0,0,202,0,0,0,0,5,6,4,4,3,3,0,3,3,2,1,1,1,7,1,3,4,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,11321,1605,95,0,60,107400
"76",180,21,1596,4,5,5,5,0,462,0,0,462,526,462,0,988,1,0,1,0,2,1,5,0,5,1,297,120,101,0,0,0,0,0,11,6,3,3,3,3,0,3,2,4,4,6,1,7,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5035,988,37,1,36,91000
"77",20,73,8475,4,7,4,4,0,228,0,724,952,952,0,0,952,0,0,1,0,2,1,4,0,4,1,283,0,0,0,0,0,0,0,4,6,3,3,3,3,0,3,4,3,1,5,1,7,1,3,9,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,12639,952,54,2,52,135750
"78",50,50,8635,5,5,3,6,0,336,41,295,672,1072,213,0,1285,1,0,1,0,2,1,6,0,3,1,240,0,0,0,0,0,0,0,1,6,3,3,3,3,0,3,2,3,1,4,6,3,1,2,4,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,12839,1285,62,2,7,127000
"79",90,72,10778,4,5,4,4,0,0,0,1768,1768,1768,0,0,1768,0,0,2,0,4,2,8,0,4,0,0,0,0,0,0,0,0,0,4,6,3,3,0,0,0,3,2,3,1,1,1,7,0,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,17922,1768,42,0,42,136500
"80",50,60,10440,5,6,1,5,0,0,0,440,440,682,548,0,1230,0,0,1,1,2,1,5,0,4,2,440,74,0,128,0,0,0,0,5,6,3,3,3,3,0,3,3,3,1,1,1,7,1,2,4,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,14482,1230,100,1,28,110000
"81",60,100,13000,6,6,4,4,576,448,0,448,896,1182,960,0,2142,0,0,2,1,4,1,8,1,4,1,509,0,72,0,0,252,0,0,6,6,3,4,3,3,4,4,2,4,1,3,1,7,2,3,14,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,20585,2142,42,1,41,193500
"82",120,32,4500,6,5,6,6,443,1201,0,36,1237,1337,0,0,1337,1,0,2,0,2,1,5,0,6,2,405,0,199,0,0,0,0,0,3,6,3,4,3,3,0,3,4,5,1,6,1,7,2,3,13,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,10727,1337,12,4,8,153500
"83",20,78,10206,8,5,6,6,468,33,0,1530,1563,1563,0,0,1563,0,0,2,0,3,1,6,1,6,3,758,144,99,0,0,0,0,0,10,6,3,3,3,3,4,4,4,4,1,6,1,7,1,3,9,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,3,0,18005,1563,3,2,1,245000
"84",20,80,8892,5,5,4,4,66,0,0,1065,1065,1065,0,0,1065,0,0,1,1,3,1,6,0,5,2,461,74,0,0,0,0,0,0,7,6,3,3,3,3,0,3,3,3,1,1,1,7,1,3,9,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,13833,1065,50,3,47,126500
"85",80,64,8530,7,5,6,6,22,0,0,384,384,804,670,0,1474,0,0,2,1,3,1,7,1,6,2,400,120,72,0,0,0,0,700,5,6,3,3,3,3,3,3,3,4,1,1,1,7,2,3,8,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,2,0,12924,1474,15,1,13,168500
"86",60,121,16059,8,5,5,6,284,0,0,1288,1288,1301,1116,0,2417,0,0,2,1,4,1,9,1,5,2,462,127,82,0,0,0,0,0,4,6,4,3,3,3,3,4,4,4,1,1,1,7,1,3,14,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,4,0,24545,2417,19,4,14,260000
"87",60,122,11911,6,5,6,6,0,0,0,684,684,684,876,0,1560,0,0,2,1,3,1,6,1,6,2,400,100,38,0,0,0,0,0,3,6,4,3,3,3,4,4,4,4,3,1,1,7,2,3,14,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,17059,1560,5,1,4,174000
"88",160,40,3951,6,5,6,6,76,0,0,612,612,612,612,0,1224,0,0,2,1,2,1,4,0,6,2,528,0,234,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,3,1,1,7,1,3,11,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,3,1,8501,1224,1,1,0,164500
"89",50,105,8470,3,2,2,5,0,0,0,1013,1013,1013,0,513,1526,0,0,1,0,2,1,6,0,2,0,0,0,0,156,0,0,0,0,10,6,2,2,0,0,0,2,2,3,1,1,1,7,0,2,4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,13809,1013,95,1,27,85000
"90",20,60,8070,4,5,6,6,0,588,0,402,990,990,0,0,990,1,0,1,0,3,1,5,0,6,0,0,0,0,0,0,0,0,0,8,6,3,3,0,0,0,3,4,4,1,6,1,7,0,3,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,2,0,12090,990,16,3,12,123600
"91",20,60,7200,4,5,3,3,0,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,4,0,3,2,420,0,29,0,0,0,0,0,7,6,3,3,3,3,0,3,2,0,0,1,1,7,1,3,9,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,9789,1040,60,4,56,109900
"92",20,85,8500,5,3,4,4,203,600,0,635,1235,1235,0,0,1235,0,0,1,0,2,1,6,0,4,2,480,0,0,0,0,0,0,0,12,6,3,3,3,3,0,3,2,3,1,3,1,7,1,0,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,14208,1235,49,4,45,98600
"93",30,80,13360,5,7,2,6,0,713,0,163,876,964,0,0,964,1,0,1,0,2,1,5,0,2,2,432,0,0,44,0,0,0,0,8,6,3,4,3,3,0,3,4,4,1,5,1,7,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,3,0,17596,964,89,1,3,163500
"94",190,60,7200,6,6,1,6,0,1046,0,168,1214,1260,1031,0,2291,0,1,2,0,4,2,9,1,1,2,506,0,0,0,0,99,0,0,11,6,3,3,3,3,4,3,4,3,2,3,1,7,1,3,3,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,14875,2291,100,3,9,133900
"95",60,69,9337,6,5,6,6,0,648,0,176,824,905,881,0,1786,1,0,2,1,3,1,7,0,6,2,684,0,162,0,0,0,0,0,5,6,3,4,3,3,0,4,4,4,1,6,1,7,1,3,14,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,0,15472,1786,13,3,10,204750
"96",60,64,9765,6,8,6,6,68,310,0,370,680,680,790,0,1470,0,0,2,1,3,1,6,1,6,2,420,232,63,0,0,0,0,480,4,6,5,4,3,3,3,3,3,4,1,5,1,7,2,3,14,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,14912,1470,17,1,16,185000
"97",20,78,10264,7,5,6,6,183,1162,0,426,1588,1588,0,0,1588,0,0,2,0,3,1,6,0,6,2,472,158,29,0,0,0,0,0,8,6,4,3,3,3,0,4,4,4,3,5,1,7,1,3,9,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,17536,1588,11,4,7,214000
"98",20,73,10921,4,5,4,4,48,520,0,440,960,960,0,0,960,1,0,1,0,3,1,6,0,4,1,432,120,0,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,1,3,1,7,2,3,9,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,15434,960,45,3,42,94750
"99",30,85,10625,5,5,2,3,0,108,0,350,458,835,0,0,835,0,0,1,0,2,1,5,0,2,1,366,0,0,77,0,0,0,400,5,6,3,3,2,3,0,3,1,3,1,5,1,7,1,3,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,13739,835,90,0,60,83000
"100",20,77,9320,4,5,4,4,0,569,0,381,950,1225,0,0,1225,1,0,1,1,3,1,6,0,4,0,0,352,0,0,0,0,0,400,1,6,3,3,0,0,0,3,1,3,1,5,1,7,0,3,9,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,2,0,14099,1225,51,0,51,128950
"101",20,80,10603,6,7,5,6,28,1200,0,410,1610,1610,0,0,1610,1,0,2,0,3,1,6,2,5,2,480,168,68,0,0,0,0,0,2,6,3,3,3,3,3,4,3,3,2,5,1,7,1,3,9,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,17867,1610,33,0,9,205000
"102",60,77,9206,6,5,5,5,336,0,0,741,741,977,755,0,1732,0,0,2,1,3,1,7,1,5,2,476,192,46,0,0,0,0,0,6,6,4,3,3,3,3,4,2,4,1,1,1,7,2,3,14,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,15279,1732,25,0,25,178000
"103",90,64,7018,5,5,5,5,0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,5,2,410,0,0,0,0,0,0,0,6,6,3,2,3,3,0,3,2,0,0,1,1,7,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,10562,1535,31,1,30,118964
"104",20,94,10402,7,5,6,6,0,0,0,1226,1226,1226,0,0,1226,0,0,2,0,3,1,6,0,6,3,740,0,36,0,0,0,0,0,5,6,3,3,3,3,0,4,4,4,1,1,1,7,1,3,9,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,16176,1226,1,0,1,198900
"105",50,60,7758,7,4,2,3,600,224,0,816,1040,1226,592,0,1818,0,0,1,1,4,1,7,2,3,1,240,0,0,0,0,184,0,0,6,6,3,2,3,3,3,3,4,3,1,2,1,7,1,3,4,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,14558,1818,79,3,57,169500
"106",60,75,9375,8,5,6,6,768,0,0,1053,1053,1053,939,0,1992,0,0,2,1,3,1,9,1,6,2,648,140,45,0,0,0,0,0,8,6,4,3,3,3,4,4,4,5,1,1,1,7,1,3,14,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,17141,1992,7,2,4,250000
"107",30,60,10800,4,7,0,6,0,0,0,641,641,1047,0,0,1047,0,0,1,0,2,1,6,0,4,1,273,0,0,0,0,0,0,450,8,6,3,3,2,2,0,3,3,2,1,1,1,7,1,3,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,14509,1047,125,3,12,100000
"108",20,50,6000,5,5,3,3,0,104,169,516,789,789,0,0,789,0,0,1,0,2,1,5,0,3,1,250,0,0,0,0,0,0,0,4,6,3,3,3,3,0,3,4,3,1,5,4,7,1,3,9,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,9456,789,62,2,58,115000
"109",50,85,8500,5,7,2,6,0,0,0,793,793,997,520,0,1517,0,0,2,0,3,1,7,0,2,0,0,0,0,144,0,0,0,0,8,6,3,3,0,0,0,2,2,3,1,1,1,7,0,3,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,13349,1517,91,3,2,115000
"110",20,105,11751,6,6,5,5,480,705,0,1139,1844,1844,0,0,1844,0,0,2,0,3,1,7,1,5,2,546,0,122,0,0,0,0,0,1,6,3,3,3,3,3,3,4,4,1,4,1,7,1,2,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,20380,1844,33,0,33,190000
"111",50,75,9525,6,4,4,5,0,444,0,550,994,1216,639,0,1855,0,0,2,0,4,1,7,0,4,1,325,182,0,0,0,0,0,0,10,6,3,3,3,3,0,3,3,3,1,3,1,7,1,3,4,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,15805,1855,56,4,34,136900
"112",80,64,7750,7,5,6,6,0,250,0,134,384,774,656,0,1430,0,0,2,1,3,1,7,1,6,2,400,180,0,0,0,0,0,0,4,6,3,3,3,3,3,3,4,4,1,6,1,7,2,3,8,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,0,12022,1430,10,0,10,180000
"113",60,77,9965,7,5,6,6,220,984,0,280,1264,1282,1414,0,2696,1,0,2,1,4,1,10,1,6,3,792,120,184,0,0,168,0,0,10,6,4,3,3,3,4,5,4,5,3,6,1,7,2,3,14,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2,1,19446,2696,3,3,0,383970
"114",20,70,21000,6,5,4,4,184,35,869,905,1809,2259,0,0,2259,1,0,2,0,3,1,7,2,4,2,450,166,120,192,0,0,0,0,10,6,3,4,3,3,4,4,2,4,2,5,3,7,1,2,9,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,30318,2259,57,3,54,217000
"115",70,61,7259,6,8,3,6,0,774,150,104,1028,1436,884,0,2320,1,0,2,1,3,1,9,1,3,1,180,224,0,0,0,0,0,0,7,6,3,3,3,3,3,4,4,3,1,5,2,7,1,2,10,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,3,0,14420,2320,65,3,5,259500
"116",160,34,3230,6,5,6,6,1129,419,0,310,729,729,729,0,1458,0,0,2,1,2,1,5,1,6,2,440,0,32,0,0,0,0,0,6,6,3,3,3,3,2,3,3,4,1,6,1,7,1,3,11,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3,0,9239,1458,11,3,8,176000
"117",20,72,11616,5,5,4,4,116,170,670,252,1092,1092,0,0,1092,0,1,1,0,3,1,6,1,4,1,288,0,20,144,0,0,0,0,9,6,3,3,3,3,1,3,2,3,1,2,4,7,1,3,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,16624,1092,48,1,47,139000
"118",20,74,8536,5,5,6,6,0,0,0,1125,1125,1125,0,0,1125,0,0,1,1,2,1,5,0,6,2,430,80,64,0,0,0,0,0,4,6,3,3,3,3,0,3,3,4,1,1,1,7,1,3,9,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,13684,1125,4,3,0,155000
"119",60,90,12376,7,5,5,5,0,1470,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,5,3,594,367,0,0,0,0,0,0,5,6,3,3,3,3,3,4,3,4,2,6,1,7,1,3,14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,23217,3222,20,0,20,320000
"120",60,65,8461,6,5,6,6,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,6,2,390,0,24,0,0,0,0,0,7,6,4,3,3,3,4,4,4,4,1,1,1,7,2,3,14,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,1,13308,1456,5,4,0,163990
"121",80,80.5,21453,6,5,4,4,0,938,0,0,938,988,0,0,988,1,0,1,0,1,1,4,2,4,2,540,0,130,0,130,0,0,0,10,6,3,3,3,3,3,3,4,3,4,5,1,7,1,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,3,0,26185.5,988,41,4,37,180000
"122",50,50,6060,4,5,3,3,0,0,0,732,732,772,351,0,1123,0,0,1,0,3,1,4,0,5,1,264,0,0,140,0,0,0,0,6,6,3,3,3,3,0,3,3,3,1,1,1,7,1,2,4,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,10224,1123,71,3,57,100000
"123",20,75,9464,6,7,4,4,135,570,0,510,1080,1080,0,0,1080,0,0,1,0,3,1,5,0,4,1,288,0,0,0,0,130,0,0,6,6,3,4,3,3,0,3,3,3,1,4,1,7,1,3,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,2,0,14412,1080,52,2,50,136000
"124",120,55,7892,6,5,6,6,0,300,0,899,1199,1199,0,0,1199,0,0,2,0,2,1,5,0,6,2,530,0,63,0,0,0,0,0,3,6,4,3,3,3,0,4,4,4,1,6,1,7,1,3,13,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,2,0,13336,1199,17,2,15,153900
"125",20,48,17043,6,5,5,6,0,0,0,1362,1362,1586,0,0,1586,0,0,2,0,3,1,7,1,5,2,435,192,0,0,0,0,0,0,1,6,3,4,3,3,3,3,2,4,1,1,1,7,1,3,9,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,2,0,23614,1586,31,1,11,181000
"126",190,60,6780,6,8,3,5,0,490,0,30,520,520,0,234,754,1,0,1,0,2,1,5,0,3,0,0,53,0,0,0,0,0,0,6,6,3,2,0,0,0,3,3,3,3,6,1,7,0,3,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,9441,520,75,4,24,84500
"127",120,24,4928,6,5,5,5,0,120,0,958,1078,958,0,0,958,0,0,2,0,2,1,5,1,5,2,440,0,205,0,0,0,0,0,2,6,3,3,3,3,3,3,2,4,1,5,1,7,1,3,13,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,2,0,9669,958,34,3,31,128000
"128",45,55,4388,5,7,2,3,0,116,0,556,672,840,0,0,840,0,0,1,0,3,1,5,1,2,0,0,0,0,0,0,0,0,0,6,6,3,4,0,0,3,3,4,3,1,2,1,7,0,3,6,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,7467,840,80,3,57,87000
"129",60,69,7590,6,5,4,4,266,512,0,148,660,660,688,0,1348,0,0,1,1,3,1,6,1,4,2,453,188,108,0,0,0,0,0,7,6,3,3,3,3,2,3,2,3,1,4,1,7,1,3,14,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,12690,1348,44,4,40,155000
"130",20,69,8973,5,7,4,5,85,567,28,413,1008,1053,0,0,1053,0,1,1,1,3,1,6,0,6,2,750,0,80,0,180,0,0,0,7,6,3,3,3,3,0,5,2,3,1,3,4,7,1,1,9,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,0,14259,1053,52,4,15,150000
"131",60,88,14200,7,6,4,4,309,445,0,479,924,1216,941,0,2157,0,0,2,1,4,1,8,2,4,2,487,105,66,0,0,0,0,0,5,6,3,3,3,3,4,4,4,3,1,3,1,7,2,4,14,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,21417,2157,44,4,40,226000
"132",60,64,12224,6,5,6,6,40,695,0,297,992,1022,1032,0,2054,1,0,2,1,3,1,7,1,6,2,390,24,48,0,0,0,0,0,7,6,4,3,3,3,3,4,4,4,1,6,1,7,1,3,14,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,18882,2054,10,1,9,244000
"133",20,75,7388,5,6,4,6,0,405,0,658,1063,1327,0,0,1327,1,0,1,0,3,1,7,0,5,2,624,0,0,0,0,0,0,0,7,6,3,3,3,3,0,4,3,3,1,3,1,7,1,3,9,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,2,0,12867,1327,51,3,5,150750
"134",20,82,6853,8,5,6,6,136,1005,0,262,1267,1296,0,0,1296,1,0,2,0,2,1,6,0,6,2,471,192,25,0,0,0,0,0,6,6,4,3,3,3,0,4,4,5,1,6,1,7,2,3,9,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,3,0,12885,1296,9,1,7,220000
"135",20,78,10335,5,6,4,6,0,570,0,891,1461,1721,0,0,1721,0,0,2,1,3,1,7,1,4,2,440,0,96,180,0,0,0,0,7,6,3,3,3,3,3,3,3,3,1,3,1,3,1,2,9,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,17493,1721,42,4,13,180000
"136",20,80,10400,7,6,4,4,288,0,0,1304,1304,1682,0,0,1682,0,0,2,0,3,1,7,1,4,2,530,98,0,0,0,0,0,0,5,6,3,3,3,3,4,3,3,3,1,1,1,7,1,2,9,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,17368,1682,40,2,38,174000
"137",20,73,10355,5,5,4,4,196,695,0,519,1214,1214,0,0,1214,0,0,2,0,3,1,5,1,4,1,318,0,111,0,0,0,0,0,7,6,3,3,3,3,2,3,2,3,1,4,1,7,1,3,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,15909,1214,43,3,40,143000
"138",90,82,11070,7,5,5,5,70,0,0,1907,1907,1959,0,0,1959,0,0,3,0,5,2,9,0,5,3,766,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,3,3,1,1,1,7,1,3,2,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,2,0,19720,1959,22,4,17,171000
"139",60,73,9066,8,5,6,6,320,668,0,336,1004,1004,848,0,1852,0,0,2,1,3,1,7,2,6,3,660,224,106,0,0,0,0,0,12,6,4,3,3,3,3,4,4,4,2,6,1,7,2,4,14,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,16161,1852,11,2,8,230000
"140",60,65,15426,6,5,6,6,0,821,0,107,928,928,836,0,1764,1,0,2,1,3,1,7,0,6,2,470,276,99,0,0,0,0,0,8,6,3,3,3,3,0,4,4,4,1,6,1,7,1,2,14,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,21720,1764,13,1,12,231500
"141",20,70,10500,4,5,4,4,0,432,0,432,864,864,0,0,864,0,0,1,0,3,1,5,1,4,0,0,0,0,0,0,0,0,0,4,6,3,3,0,0,1,3,2,3,1,5,1,7,0,3,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,14026,864,39,0,39,115000
"142",20,78,11645,7,5,6,6,0,1300,0,434,1734,1734,0,0,1734,1,0,2,0,3,1,7,0,6,2,660,160,24,0,0,0,0,0,1,6,4,3,3,3,0,4,4,4,3,6,1,7,2,3,9,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,19503,1734,5,4,1,260000
"143",50,71,8520,5,4,4,4,0,507,0,403,910,910,475,0,1385,0,0,2,0,4,1,6,0,6,2,720,0,0,0,0,0,0,0,6,6,3,2,3,3,0,3,1,3,1,3,1,7,1,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,0,13901,1385,58,0,58,166000
"144",20,78,10335,7,5,6,6,183,679,0,811,1490,1501,0,0,1501,1,0,2,0,3,1,6,0,6,2,577,144,29,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,4,6,1,7,1,3,9,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,17328,1501,11,1,10,204000
"145",90,70,9100,5,5,4,4,336,1332,0,396,1728,1728,0,0,1728,1,0,2,0,6,2,10,0,4,2,504,0,0,0,0,0,0,0,11,6,3,3,3,3,0,3,2,3,1,3,1,7,1,3,2,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,16922,1728,47,4,43,125000
"146",160,24,2522,6,5,6,6,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,6,2,380,0,40,0,0,0,0,0,4,6,4,3,3,3,0,4,4,4,1,1,1,5,1,3,11,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,8374,1709,6,4,0,130000
"147",30,51,6120,5,7,2,6,0,209,0,506,715,875,0,0,875,1,0,1,0,2,1,5,0,2,1,180,48,0,0,0,0,0,0,11,6,3,3,2,3,0,3,2,3,1,4,1,7,1,3,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,9579,875,79,1,16,105000
"148",60,64,9505,7,5,6,6,180,0,0,884,884,884,1151,0,2035,0,0,2,1,3,1,8,1,6,2,434,144,48,0,0,0,0,0,5,6,4,3,3,3,4,4,4,4,1,1,1,7,2,3,14,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,16213,2035,9,0,9,222500
"149",20,63,7500,7,5,6,6,120,680,0,400,1080,1080,0,0,1080,1,0,1,0,3,1,6,0,6,0,0,0,0,0,0,0,0,0,4,6,3,3,0,0,0,4,4,4,1,6,1,7,0,3,9,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,2,0,12003,1080,6,2,3,141000
"150",50,51,6240,5,4,3,3,0,0,0,896,896,896,448,0,1344,0,0,1,0,3,1,7,0,3,1,240,200,114,0,0,0,0,0,4,6,3,3,2,3,0,3,3,4,1,1,1,7,1,3,4,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,11325,1344,74,4,56,115000
"151",20,120,10356,5,6,5,5,0,716,0,253,969,969,0,0,969,0,0,1,1,3,1,5,0,5,2,440,0,0,0,0,0,0,0,1,6,3,3,3,3,0,3,2,3,3,4,1,7,1,2,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,14792,969,35,3,32,122000
"152",20,107,13891,8,5,6,6,436,1400,0,310,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,6,3,866,0,102,0,0,0,0,0,1,6,4,3,3,3,4,4,4,5,4,6,1,7,1,3,9,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,4,1,22242,1710,3,2,0,372402
